W% BaO,W% CaO,W% MgO,W% PbO,W% SrO,W% ZnO,W% GeO2,W% SiO2,W% TeO2,W% TiO2,W% ZrO2,W% WO3,W% K2O,W% Li2O,W% Na2O,W% Al2O3,W% B2O3,W% Bi2O3,W% P2O5,TG
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21034526824951,0.0,0.0,0.0,0.0,35.9354438781738,0.0,0.0,0.0,59.8542137145996,404.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47120547294617,0.0,0.0,0.0,0.0,26.9335098266602,0.0,0.0,20.2486705780029,49.3466148376465,410.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9528272151947,0.0,0.0,0.0,0.0,20.6202144622803,0.0,0.0,34.4496040344238,41.9773559570313,415.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56915783882141,0.0,0.0,0.0,0.0,15.947527885437,0.0,0.0,44.9601974487305,36.5231170654297,420.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27372598648071,0.0,0.0,0.0,0.0,12.3494825363159,0.0,0.0,53.0535316467285,32.3232612609863,428.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.039231300354,0.0,0.0,0.0,0.0,9.49358749389648,0.0,0.0,59.4774971008301,28.9896869659424,435.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8591194152832,0.0,0.0,20.4074096679688,49.7334671020508,385.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47120547294617,0.0,0.0,0.0,0.0,26.9335098266602,0.0,0.0,20.2486705780029,49.3466148376465,410.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8888258934021,0.0,0.0,0.0,0.0,24.0530586242676,0.0,0.0,20.0923805236816,48.9657325744629,425.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2540922164917,0.0,0.0,0.0,0.0,21.2167358398438,0.0,0.0,19.9384860992432,48.5906829833984,440.0
0.0,26.3315734863281,2.10280466079712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91449499130249,0.0,0.0,0.0,0.0,0.0,66.6511306762695,534.0
0.0,0.0,0.0,0.0,0.0,5.72999954223633,0.0,0.0,89.9099960327148,0.0,0.0,0.0,0.0,0.0,4.35999965667725,0.0,0.0,0.0,0.0,281.0
61.7164306640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2602806091309,28.0232906341553,0.0,0.0,503.0
59.6754722595215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2279653549194,27.0965633392334,0.0,0.0,510.0
57.5022201538086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3880138397217,26.1097640991211,0.0,0.0,517.0
55.6595001220703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0674533843994,25.2730484008789,0.0,0.0,523.0
53.2133941650391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6242485046387,24.1623573303223,0.0,0.0,536.0
50.5929107666016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4346008300781,22.9724864959717,0.0,0.0,548.0
49.4916572570801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0358982086182,22.4724445343018,0.0,0.0,556.0
47.1907272338867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3816032409668,21.4276733398438,0.0,0.0,583.0
45.9880752563477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1303329467773,20.881591796875,0.0,0.0,601.0
44.7485008239746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9327545166016,20.3187427520752,0.0,0.0,624.0
0.0,0.0,0.0,0.0,52.1408157348633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8266172409058,35.0325698852539,0.0,0.0,552.0
0.0,0.0,0.0,0.0,47.7646751403809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1430110931396,32.0923156738281,0.0,0.0,566.0
0.0,0.0,0.0,0.0,43.459415435791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3409080505371,29.1996784210205,0.0,0.0,582.0
0.0,0.0,0.0,0.0,40.8993721008301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.621000289917,27.4796276092529,0.0,0.0,593.0
0.0,0.0,0.0,0.0,40.3718528747559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5029525756836,27.1251945495605,0.0,0.0,596.0
0.0,0.0,0.0,0.0,37.6522750854492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0497703552246,25.2979545593262,0.0,0.0,616.0
0.0,0.0,0.0,0.0,34.7880744934082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8383827209473,23.3735446929932,0.0,0.0,646.0
0.0,37.0911903381348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8600273132324,46.0487823486328,0.0,0.0,594.0
0.0,35.1175765991211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2838802337646,43.5985412597656,0.0,0.0,593.0
0.0,34.317138671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.078067779541,42.604793548584,0.0,0.0,597.0
0.0,33.1044578552246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7962894439697,41.099250793457,0.0,0.0,598.0
0.0,31.0506362915039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.399938583374,38.5494232177734,0.0,0.0,601.0
0.0,28.9548606872559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0976257324219,35.9475173950195,0.0,0.0,602.0
0.0,28.1045150756836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0036773681641,34.8918113708496,0.0,0.0,609.0
0.0,26.8158340454102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.892261505127,33.2919082641602,0.0,0.0,620.0
0.0,24.6322021484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.7868728637695,30.580924987793,0.0,0.0,637.0
0.0,23.7459468841553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7734146118164,29.4806385040283,0.0,0.0,647.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,258.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6685676574707,0.0,0.0,82.3314361572266,0.0,0.0,477.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8797702789307,0.0,77.0592269897461,0.0,0.0,479.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8688545227051,0.0,77.046142578125,0.0,0.0,478.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8595447540283,0.0,77.0184631347656,0.0,0.0,474.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8590888977051,0.0,77.0169219970703,0.0,0.0,477.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.839771270752,0.0,76.9492263793945,0.0,0.0,468.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.819543838501,0.0,76.8784637451172,0.0,0.0,458.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.4839172363281,0.0,0.0,0.0,0.0,0.0,0.0,16.1663913726807,0.0,11.3496952056885,0.0,0.0,553.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0472869873047,0.0,0.0,0.0,0.0,0.0,0.0,3.96149277687073,1.62925899028778,23.3619613647461,0.0,0.0,442.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0310726165771,0.0,0.0,69.9689254760742,0.0,0.0,392.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6467533111572,0.0,0.0,82.3532485961914,0.0,0.0,473.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5161876678467,0.0,0.0,87.4838104248047,0.0,0.0,496.0
0.0,24.4399185180664,12.2199592590332,0.0,0.0,0.0,0.0,53.9714889526367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3686351776123,0.0,0.0,0.0,730.0
0.0,2.67803454399109,1.00300920009613,0.0,0.0,0.0,0.0,71.9157562255859,0.0,0.0,0.0,0.0,0.0,0.0,7.46238803863525,8.58575916290283,8.35506629943848,0.0,0.0,580.0
0.0,41.8000755310059,0.0,0.0,0.0,0.0,0.0,34.8757476806641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3241786956787,0.0,0.0,0.0,802.0
0.0,37.7170906066895,0.0,0.0,0.0,0.0,0.0,34.2019805908203,0.0,0.0,0.0,0.0,0.0,0.0,4.01566314697266,24.0652656555176,0.0,0.0,0.0,752.0
0.0,34.020637512207,0.0,0.0,0.0,0.0,0.0,34.5086669921875,0.0,0.0,0.0,0.0,0.0,0.0,7.92101049423218,23.5496788024902,0.0,0.0,0.0,719.0
0.0,30.3859176635742,0.0,0.0,0.0,0.0,0.0,34.4016799926758,0.0,0.0,0.0,0.0,0.0,0.0,11.8922481536865,23.3201541900635,0.0,0.0,0.0,688.0
0.0,26.9321193695068,0.0,0.0,0.0,0.0,0.0,34.0947799682617,0.0,0.0,0.0,0.0,0.0,0.0,15.7363958358765,23.2367115020752,0.0,0.0,0.0,660.0
0.0,24.1929378509521,0.0,0.0,0.0,0.0,0.0,34.2863655090332,0.0,0.0,0.0,0.0,0.0,0.0,19.0586357116699,22.4620552062988,0.0,0.0,0.0,633.0
0.0,34.234806060791,0.0,0.0,0.0,0.0,0.0,33.8382148742676,0.0,0.0,0.0,0.0,2.87529540061951,0.0,5.86483573913574,23.1868457794189,0.0,0.0,0.0,724.0
0.0,33.5749549865723,0.0,0.0,0.0,0.0,0.0,33.612060546875,0.0,0.0,0.0,0.0,5.41188335418701,0.0,4.12315082550049,23.2779483795166,0.0,0.0,0.0,735.0
0.0,33.6044731140137,0.0,0.0,0.0,0.0,0.0,33.6652526855469,0.0,0.0,0.0,0.0,8.32594871520996,0.0,1.94990134239197,22.4544258117676,0.0,0.0,0.0,755.0
0.0,33.800121307373,0.0,0.0,0.0,0.0,0.0,32.379638671875,0.0,0.0,0.0,0.0,10.6279726028442,0.0,0.184025719761848,23.0082359313965,0.0,0.0,0.0,781.0
0.0,0.0,0.0,84.8000030517578,0.0,1.39999997615814,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,12.3000001907349,0.0,0.0,307.0
0.0,0.0,0.0,84.2999954223633,0.0,2.79999971389771,0.0,0.999999940395355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.899998664856,0.0,0.0,300.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7635345458984,0.0,0.0,0.0,0.0,0.0,5.21993398666382,11.0897932052612,0.0,21.926736831665,0.0,0.0,500.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.2463569641113,0.0,0.0,0.0,0.0,0.0,5.00550365447998,10.6407604217529,4.0828161239624,21.024564743042,0.0,0.0,510.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.9637031555176,0.0,0.0,0.0,0.0,0.0,4.90416049957275,10.4078788757324,6.10655117034912,20.6177082061768,0.0,0.0,500.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.7696495056152,0.0,0.0,0.0,0.0,0.0,4.79862022399902,10.1971263885498,8.07821273803711,20.1563892364502,0.0,0.0,505.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.4241943359375,0.0,0.0,0.0,0.0,0.0,4.60265254974365,9.73659229278564,11.9227733612061,19.3137950897217,0.0,0.0,497.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1151809692383,0.0,0.0,0.0,0.0,0.0,4.40343284606934,9.35956859588623,15.6238193511963,18.4980010986328,0.0,0.0,504.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9892425537109,0.0,0.0,0.0,0.0,0.0,4.22280359268188,8.97171020507813,19.0740756988525,17.7421703338623,0.0,0.0,514.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.7094497680664,0.0,0.0,0.0,0.0,0.0,4.36873865127563,9.28711795806885,0.0,18.349967956543,16.284725189209,0.0,482.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5891914367676,0.0,0.0,0.0,0.0,0.0,4.02639961242676,8.54504680633545,0.0,16.927490234375,22.9118709564209,0.0,474.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0625152587891,0.0,0.0,0.0,0.0,0.0,3.72451210021973,7.91463375091553,0.0,15.6446466445923,28.653694152832,0.0,461.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1753196716309,0.0,0.0,0.0,0.0,0.0,3.22848582267761,6.82963752746582,0.0,13.5474729537964,38.2190856933594,0.0,448.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4551200866699,0.0,0.0,0.0,0.0,0.0,2.82676482200623,6.00833511352539,0.0,11.8747129440308,45.8350677490234,0.0,443.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7389183044434,0.0,0.0,0.0,0.0,0.0,2.51217246055603,5.33732748031616,0.0,10.5549306869507,51.8566513061523,0.0,431.0
65.2301559448242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7698402404785,0.0,0.0,580.0
64.3099746704102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6900253295898,0.0,0.0,583.0
59.4849319458008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5150680541992,0.0,0.0,586.0
54.2515830993652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7484169006348,0.0,0.0,588.0
48.5558128356934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4441909790039,0.0,0.0,585.0
42.3334922790527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.6665115356445,0.0,0.0,572.0
63.7008857727051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37475395202637,0.0,0.0,0.0,0.0,0.0,0.0,28.9243621826172,0.0,0.0,575.0
58.8988952636719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67117261886597,0.0,0.0,0.0,0.0,0.0,0.0,33.4299354553223,0.0,0.0,584.0
53.6947212219238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9924168586731,0.0,0.0,0.0,0.0,0.0,0.0,38.312858581543,0.0,0.0,586.0
48.0356292724609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34174346923828,0.0,0.0,0.0,0.0,0.0,0.0,43.6226272583008,0.0,0.0,584.0
41.8592414855957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72300148010254,0.0,0.0,0.0,0.0,0.0,0.0,49.4177589416504,0.0,0.0,567.0
35.0912322998047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14077949523926,0.0,0.0,0.0,0.0,0.0,0.0,55.7679901123047,0.0,0.0,550.0
63.4006462097168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0099925994873,0.0,0.0,0.0,0.0,0.0,0.0,25.5893650054932,0.0,0.0,560.0
58.6101837158203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4503545761108,0.0,0.0,0.0,0.0,0.0,0.0,29.9394588470459,0.0,0.0,579.0
53.4205551147461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9274120330811,0.0,0.0,0.0,0.0,0.0,0.0,34.6520309448242,0.0,0.0,586.0
47.7796974182129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4459476470947,0.0,0.0,0.0,0.0,0.0,0.0,39.774356842041,0.0,0.0,580.0
41.6260795593262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0116195678711,0.0,0.0,0.0,0.0,0.0,0.0,45.3623046875,0.0,0.0,570.0
58.324291229248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1926679611206,0.0,0.0,0.0,0.0,0.0,0.0,26.4830379486084,0.0,0.0,565.0
53.1491775512695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8224258422852,0.0,0.0,0.0,0.0,0.0,0.0,31.0283966064453,0.0,0.0,584.0
47.5264778137207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5066509246826,0.0,0.0,0.0,0.0,0.0,0.0,35.9668731689453,0.0,0.0,580.0
41.3955001831055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2527256011963,0.0,0.0,0.0,0.0,0.0,0.0,41.3517761230469,0.0,0.0,575.0
34.6840667724609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0694351196289,0.0,0.0,0.0,0.0,0.0,0.0,47.2464942932129,0.0,0.0,560.0
67.2260437011719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5114517211914,0.0,0.0,0.0,0.0,0.0,0.0,15.2625074386597,0.0,0.0,518.0
62.8085784912109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1786270141602,0.0,0.0,0.0,0.0,0.0,0.0,19.0127983093262,0.0,0.0,538.0
58.0411758422852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8986530303955,0.0,0.0,0.0,0.0,0.0,0.0,23.0601749420166,0.0,0.0,567.0
52.8805389404297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6780662536621,0.0,0.0,0.0,0.0,0.0,0.0,27.4413928985596,0.0,0.0,582.0
47.2759246826172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5245380401611,0.0,0.0,0.0,0.0,0.0,0.0,32.1995391845703,0.0,0.0,578.0
41.1674652099609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4471054077148,0.0,0.0,0.0,0.0,0.0,0.0,37.3854331970215,0.0,0.0,574.0
66.9250183105469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9196472167969,0.0,0.0,0.0,0.0,0.0,0.0,12.1553325653076,0.0,0.0,518.0
62.5166702270508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7129650115967,0.0,0.0,0.0,0.0,0.0,0.0,15.7703619003296,0.0,0.0,536.0
57.7607917785645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.568826675415,0.0,0.0,0.0,0.0,0.0,0.0,19.6703796386719,0.0,0.0,561.0
52.6146049499512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4949283599854,0.0,0.0,0.0,0.0,0.0,0.0,23.8904666900635,0.0,0.0,582.0
47.028003692627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5002841949463,0.0,0.0,0.0,0.0,0.0,0.0,28.4717140197754,0.0,0.0,579.0
62.227466583252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2146091461182,0.0,0.0,0.0,0.0,0.0,0.0,12.5579261779785,0.0,0.0,535.0
57.4831047058105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2037143707275,0.0,0.0,0.0,0.0,0.0,0.0,16.3131771087646,0.0,0.0,563.0
52.3513298034668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2735900878906,0.0,0.0,0.0,0.0,0.0,0.0,20.3750782012939,0.0,0.0,580.0
46.7826690673828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.434549331665,0.0,0.0,0.0,0.0,0.0,0.0,24.7827854156494,0.0,0.0,585.0
0.0,9.34829711914063,0.0,0.0,0.0,0.0,0.0,74.1203384399414,0.0,0.0,0.0,0.0,0.0,0.0,16.5313663482666,0.0,0.0,0.0,0.0,558.0
0.0,40.002742767334,0.0,0.0,0.0,0.0,0.0,59.9972610473633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.0
0.0,38.104663848877,0.0,0.0,0.0,0.0,0.0,57.1442642211914,0.0,0.0,4.75107860565186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0
0.0,36.364616394043,0.0,0.0,0.0,0.0,0.0,54.5560073852539,0.0,0.0,9.07937335968018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.0
0.0,34.78125,0.0,0.0,0.0,0.0,0.0,52.1730651855469,0.0,0.0,13.0456838607788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0
0.0,33.3344345092773,0.0,0.0,0.0,0.0,0.0,49.9990348815918,0.0,0.0,16.6665363311768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0
0.0,0.0,0.0,0.0,0.0,0.0,99.4050903320313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594907343387604,0.0,0.0,0.0,0.0,456.0
0.0,0.0,0.0,0.0,0.0,0.0,98.8052978515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1947033405304,0.0,0.0,0.0,0.0,453.0
0.0,0.0,0.0,0.0,0.0,0.0,96.9759674072266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02403211593628,0.0,0.0,0.0,0.0,469.0
0.0,0.0,0.0,0.0,0.0,0.0,93.8234634399414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1765341758728,0.0,0.0,0.0,0.0,499.0
0.0,0.0,0.0,0.0,0.0,0.0,90.5341262817383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.46587085723877,0.0,0.0,0.0,0.0,551.0
0.0,0.0,0.0,0.0,0.0,0.0,88.4910888671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5089073181152,0.0,0.0,0.0,0.0,549.0
0.0,0.0,0.0,0.0,0.0,0.0,87.0988540649414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9011478424072,0.0,0.0,0.0,0.0,547.0
0.0,0.0,0.0,0.0,0.0,0.0,83.507698059082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4922981262207,0.0,0.0,0.0,0.0,518.0
0.0,0.0,0.0,0.0,0.0,0.0,79.7498245239258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2501773834229,0.0,0.0,0.0,0.0,471.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,0.0,0.0,0.0,0.0,3.5,12.0,0.0,3.0,0.0,0.0,0.0,461.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.5,0.0,0.0,0.0,0.0,3.5,12.0,0.0,6.0,0.0,0.0,0.0,466.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,0.0,0.0,0.0,0.0,3.5,12.0,0.0,9.0,0.0,0.0,0.0,471.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,0.0,0.0,0.0,0.0,3.5,12.0,0.0,12.0,0.0,0.0,0.0,475.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,0.0,0.0,0.0,0.0,3.5,12.0,0.0,15.0,0.0,0.0,0.0,480.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,0.0,0.0,0.0,0.0,3.5,12.0,0.0,18.0,0.0,0.0,0.0,484.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2044830322266,0.0,81.7955169677734,0.0,0.0,446.0
0.0,0.0,0.0,0.0,0.0,36.8754386901855,0.0,0.871124804019928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.2534370422363,451.0
0.0,0.0,0.0,0.0,0.0,40.4249534606934,0.0,0.88917738199234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.6858673095703,444.0
0.0,0.0,0.0,0.0,0.0,46.6542282104492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3457717895508,415.0
0.0,0.0,0.0,0.0,0.0,51.0590591430664,0.0,1.00279939174652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9381370544434,428.0
0.0,0.0,0.0,0.0,0.0,57.9286308288574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0713691711426,474.0
0.0,0.0,0.0,0.0,0.0,58.335147857666,0.0,0.365473031997681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2993812561035,478.0
0.0,0.0,0.0,0.0,0.0,58.1567649841309,0.0,1.0411764383316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.802059173584,476.0
0.0,9.13825702667236,0.0,0.0,0.0,0.0,0.0,69.8373336791992,0.0,0.0,0.0,0.0,0.0,0.0,21.0244064331055,0.0,0.0,0.0,0.0,500.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6628799438477,0.0,0.0,0.0,0.0,0.456525921821594,0.0,3.80486679077148,2.14136385917664,12.9343566894531,0.0,0.0,500.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.9197769165039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0802211761475,0.0,0.0,500.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.4920043945313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64630424976349,16.8616962432861,0.0,0.0,575.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0686645507813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27550363540649,15.6558275222778,0.0,0.0,725.0
